market.pubkey,market.name,market.expiry_price,market.number_of_users,market.imf_factor,market.unrealized_pnl_imf_factor,market.unrealized_pnl_max_imbalance,market.liquidator_fee,market.if_liquidation_fee,market.expiry_ts,market.next_fill_record_id,market.next_funding_rate_record_id,market.next_curve_record_id,market.margin_ratio_initial,market.margin_ratio_maintenance,market.unrealized_pnl_initial_asset_weight,market.unrealized_pnl_maintenance_asset_weight,market.market_index,market.status,market.contract_type,market.contract_tier,market.padding,market.amm.oracle,market.amm.base_asset_amount_per_lp,market.amm.quote_asset_amount_per_lp,market.amm.last_oracle_normalised_price,market.amm.last_oracle_reserve_price_spread_pct,market.amm.base_asset_reserve,market.amm.quote_asset_reserve,market.amm.concentration_coef,market.amm.min_base_asset_reserve,market.amm.max_base_asset_reserve,market.amm.sqrt_k,market.amm.peg_multiplier,market.amm.terminal_quote_asset_reserve,market.amm.base_asset_amount_long,market.amm.base_asset_amount_short,market.amm.base_asset_amount_with_amm,market.amm.base_asset_amount_with_unsettled_lp,market.amm.quote_asset_amount_long,market.amm.quote_asset_amount_short,market.amm.quote_entry_amount_long,market.amm.quote_entry_amount_short,market.amm.user_lp_shares,market.amm.last_funding_rate,market.amm.last_funding_rate_long,market.amm.last_funding_rate_short,market.amm.last24h_avg_funding_rate,market.amm.total_fee,market.amm.total_mm_fee,market.amm.total_exchange_fee,market.amm.total_fee_minus_distributions,market.amm.total_fee_withdrawn,market.amm.total_liquidation_fee,market.amm.cumulative_funding_rate_long,market.amm.cumulative_funding_rate_short,market.amm.cumulative_social_loss,market.amm.long_spread,market.amm.short_spread,market.amm.ask_base_asset_reserve,market.amm.ask_quote_asset_reserve,market.amm.bid_base_asset_reserve,market.amm.bid_quote_asset_reserve,market.amm.last_bid_price_twap,market.amm.last_ask_price_twap,market.amm.last_mark_price_twap,market.amm.last_mark_price_twap5min,market.amm.last_update_slot,market.amm.last_oracle_conf_pct,market.amm.net_revenue_since_last_funding,market.amm.last_funding_rate_ts,market.amm.funding_period,market.amm.order_step_size,market.amm.order_tick_size,market.amm.min_order_size,market.amm.max_position_size,market.amm.volume24h,market.amm.long_intensity_volume,market.amm.short_intensity_volume,market.amm.last_trade_ts,market.amm.mark_std,market.amm.last_mark_price_twap_ts,market.amm.max_spread,market.amm.max_fill_reserve_fraction,market.amm.max_slippage_ratio,market.amm.base_spread,market.amm.long_intensity_count,market.amm.short_intensity_count,market.amm.curve_update_intensity,market.amm.amm_jit_intensity,market.amm.oracle_source,market.amm.last_oracle_valid,market.amm.padding,market.amm.historical_oracle_data.last_oracle_price,market.amm.historical_oracle_data.last_oracle_conf,market.amm.historical_oracle_data.last_oracle_delay,market.amm.historical_oracle_data.last_oracle_price_twap,market.amm.historical_oracle_data.last_oracle_price_twap5min,market.amm.historical_oracle_data.last_oracle_price_twap_ts,market.amm.fee_pool.scaled_balance,market.amm.fee_pool.market_index,market.amm.fee_pool.padding,market.insurance_claim.revenue_withdraw_since_last_settle,market.insurance_claim.max_revenue_withdraw_per_period,market.insurance_claim.quote_max_insurance,market.insurance_claim.quote_settled_insurance,market.insurance_claim.last_revenue_withdraw_ts,market.pnl_pool.scaled_balance,market.pnl_pool.market_index,market.pnl_pool.padding,slot,write_version,updated_on
BijpFghwkVuKrAiXwLYVXxC7bp8xF2tifzX5D7QF2XVW,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",0.0,10,0.0,0.0,0.0,0.0,0.01,0,63,5,1,0.0909,0.05,1.0,1.0,0,MarketStatus.Active(),ContractType.Perpetual(),ContractTier.Speculative(),"ListContainer: 
    0
    0
    0",EsvK7H4NqVSYSu4v2LFTyRFbg4b2wgFTB1C3P1EZm6UT,237648596,-11805045,20.048082,0.585887,274.98510125,179.520662929,1.4142,188.267370982,376.527520029,222.1835,61.529536,185.411947962,48.7594,-57.701,-8.737385206,-0.204214794,-2659.535291,3101.068914,-2655.551344,3098.351185,185.4214,0.038807833,0.038807833,0.038807833,0.00010662,3.199964,1e-06,3.199963,2.382281,0.0,0.0,0.149271499,0.146573785,0.0,0.0,0.0,274.98510125,179.520662929,274.985101251,179.520662929,49.128153,49.217135,49.172644,56.468288,537,0.0,0.108383,1666616647,60,100000,1e-06,0.0001,0.0,3194.984644,3083.781458,0.0,1666616658,9.466314,1666616658,0.038855,1,50,0.0,1,0,0,0,OracleSource.Pyth(),True,"ListContainer: 
    0
    0
    0
    0
    0
    0",16.769567,0.0,3,29.236786,46.759085,1666616658,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,0.0,0.0,0.0,0,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",544,5309,2022-10-24 13:04:22.087903
BijpFghwkVuKrAiXwLYVXxC7bp8xF2tifzX5D7QF2XVW,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",0.0,10,0.0,0.0,0.0,0.0,0.01,0,64,5,1,0.0909,0.05,1.0,1.0,0,MarketStatus.Active(),ContractType.Perpetual(),ContractTier.Speculative(),"ListContainer: 
    0
    0
    0",EsvK7H4NqVSYSu4v2LFTyRFbg4b2wgFTB1C3P1EZm6UT,247779411,-12208361,19.491191,0.566854,277.23600125,178.06312113,1.4142,189.595662525,379.184052162,222.1835,61.529536,184.112967177,48.7594,-59.9519,-9.109815306,-2.082684694,-2659.535291,3190.853546,-2655.551344,3188.033055,185.4214,0.038807833,0.038807833,0.038807833,0.00010662,3.289646,1e-06,3.289645,2.471963,0.0,0.0,0.149271499,0.146573785,0.0,0.0,0.0,277.23600125,178.06312113,277.23600125,178.06312113,48.530864,48.613914,48.572389,56.250962,547,0.0,0.198065,1666616647,60,100000,1e-06,0.0001,0.0,3284.518598,3170.036904,0.0,1666616662,9.003839,1666616662,0.038855,1,50,0.0,1,0,0,0,OracleSource.Pyth(),True,"ListContainer: 
    0
    0
    0
    0
    0
    0",17.39894,0.0,2,28.58708,46.395514,1666616662,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,0.0,0.0,0.0,0,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",547,5335,2022-10-24 13:04:23.555723
BijpFghwkVuKrAiXwLYVXxC7bp8xF2tifzX5D7QF2XVW,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",0.0,10,0.0,0.0,0.0,0.0,0.01,0,64,5,1,0.0909,0.05,1.0,1.0,0,MarketStatus.Active(),ContractType.Perpetual(),ContractTier.Speculative(),"ListContainer: 
    0
    0
    0",EsvK7H4NqVSYSu4v2LFTyRFbg4b2wgFTB1C3P1EZm6UT,247779411,-12208361,19.491191,0.566854,356.659906888,229.075502507,1.4142,245.757383384,491.505339515,285.8357,61.529536,235.079919048,49.4481,-59.9519,-9.109815306,-1.393984694,-2686.952793,3190.853546,-2682.968846,3188.033055,249.0736,0.038807833,0.038807833,0.038807833,0.00010662,3.289646,1e-06,3.289645,2.471963,0.0,0.0,0.149271499,0.146573785,0.0,0.0,0.0,356.659906888,229.075502507,356.659906888,229.075502507,48.530864,48.613914,48.572389,56.250962,547,0.0,0.198065,1666616647,60,100000,1e-06,0.0001,0.0,3284.518598,3170.036904,0.0,1666616662,9.003839,1666616662,0.038855,1,50,0.0,1,0,0,0,OracleSource.Pyth(),True,"ListContainer: 
    0
    0
    0
    0
    0
    0",17.39894,0.0,2,28.58708,46.395514,1666616662,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,0.0,0.0,0.0,0,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",550,5362,2022-10-24 13:04:25.041633
BijpFghwkVuKrAiXwLYVXxC7bp8xF2tifzX5D7QF2XVW,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",0.0,10,0.0,0.0,0.0,0.0,0.01,0,64,5,1,0.0909,0.05,1.0,1.0,0,MarketStatus.Active(),ContractType.Perpetual(),ContractTier.Speculative(),"ListContainer: 
    0
    0
    0",EsvK7H4NqVSYSu4v2LFTyRFbg4b2wgFTB1C3P1EZm6UT,247779411,-12208361,19.491191,0.566854,442.979291089,284.51671158,1.4142,306.794990654,613.578212652,355.0141,61.529536,290.490615804,49.4481,-59.9519,-9.109815306,-1.393984694,-2686.952793,3190.853546,-2682.968846,3188.033055,318.252,0.038807833,0.038807833,0.038807833,0.00010662,3.289646,1e-06,3.289645,2.471963,0.0,0.0,0.149271499,0.146573785,0.0,0.0,0.0,442.979291089,284.51671158,442.979291089,284.51671158,48.530864,48.613914,48.572389,56.250962,547,0.0,0.198065,1666616647,60,100000,1e-06,0.0001,0.0,3284.518598,3170.036904,0.0,1666616662,9.003839,1666616662,0.038855,1,50,0.0,1,0,0,0,OracleSource.Pyth(),True,"ListContainer: 
    0
    0
    0
    0
    0
    0",17.39894,0.0,2,28.58708,46.395514,1666616662,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,0.0,0.0,0.0,0,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",553,5388,2022-10-24 13:04:26.527714
BijpFghwkVuKrAiXwLYVXxC7bp8xF2tifzX5D7QF2XVW,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",0.0,10,0.0,0.0,0.0,0.0,0.01,0,64,5,1,0.0909,0.05,1.0,1.0,0,MarketStatus.Active(),ContractType.Perpetual(),ContractTier.Speculative(),"ListContainer: 
    0
    0
    0",EsvK7H4NqVSYSu4v2LFTyRFbg4b2wgFTB1C3P1EZm6UT,247779411,-12208361,19.491191,0.566854,392.009373128,251.779755763,1.4142,270.753415692,541.496445284,314.1656,61.529536,257.770065661,50.066,-59.9519,-9.109892655,-0.776007345,-2711.655996,3190.853546,-2707.67075,3188.033055,277.4035,0.038807833,0.038807833,0.038807833,0.00010662,3.289646,1e-06,3.289645,2.471963,0.0,0.0,0.149271499,0.146573785,0.0,0.0,0.0,392.009373128,251.779755763,392.009373129,251.779755763,48.530864,48.613914,48.572389,56.250962,547,0.0,0.198065,1666616647,60,100000,1e-06,0.0001,0.0,3284.518598,3170.036904,0.0,1666616662,9.003839,1666616662,0.038855,1,50,0.0,1,0,0,0,OracleSource.Pyth(),True,"ListContainer: 
    0
    0
    0
    0
    0
    0",17.39894,0.0,2,28.58708,46.395514,1666616662,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,0.0,0.0,0.0,0,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",556,5414,2022-10-24 13:04:27.984420
BijpFghwkVuKrAiXwLYVXxC7bp8xF2tifzX5D7QF2XVW,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",0.0,10,0.0,0.0,0.0,0.0,0.01,0,65,5,1,0.0909,0.05,1.0,1.0,0,MarketStatus.Active(),ContractType.Perpetual(),ContractTier.Speculative(),"ListContainer: 
    0
    0
    0",EsvK7H4NqVSYSu4v2LFTyRFbg4b2wgFTB1C3P1EZm6UT,248881377,-12251837,19.058054,0.572149,392.355573128,251.557594649,1.4142,270.969572689,541.928750986,314.1656,61.529536,257.564438134,50.066,-60.2981,-9.15040343,-1.08169657,-2711.655996,3204.509346,-2707.67075,3201.702525,277.4035,0.038807833,0.038807833,0.038807833,0.00010662,3.303316,1e-06,3.303315,2.485633,0.0,0.0,0.149271499,0.146573785,0.0,0.0,0.0,392.355573128,251.557594649,392.355573128,251.557594649,47.479502,47.552863,47.516182,55.860554,560,0.0,0.211735,1666616647,60,100000,1e-06,0.0001,0.0,3297.921961,3177.542413,0.0,1666616669,9.053203,1666616669,0.038855,1,50,0.0,1,0,0,0,OracleSource.Pyth(),True,"ListContainer: 
    0
    0
    0
    0
    0
    0",16.908308,0.0,3,27.475361,45.75764,1666616669,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,0.0,0.0,0.0,0,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",560,5446,2022-10-24 13:04:29.516950
BijpFghwkVuKrAiXwLYVXxC7bp8xF2tifzX5D7QF2XVW,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",0.0,10,0.0,0.0,0.0,0.0,0.01,0,65,5,1,0.0909,0.05,1.0,1.0,0,MarketStatus.Active(),ContractType.Perpetual(),ContractTier.Speculative(),"ListContainer: 
    0
    0
    0",EsvK7H4NqVSYSu4v2LFTyRFbg4b2wgFTB1C3P1EZm6UT,248881377,-12251837,19.058054,0.572149,418.765417933,268.490187534,1.4142,289.644332133,579.27755351,335.3124,61.529536,274.487998761,50.066,-60.2981,-9.15040343,-1.08169657,-2711.655996,3204.509346,-2707.67075,3201.702525,298.5503,0.038807833,0.038807833,0.038807833,0.00010662,3.303316,1e-06,3.303315,2.485633,0.0,0.0,0.149271499,0.146573785,0.0,0.0,0.0,418.765417933,268.490187534,418.765417933,268.490187534,47.479502,47.552863,47.516182,55.860554,560,0.0,0.211735,1666616647,60,100000,1e-06,0.0001,0.0,3297.921961,3177.542413,0.0,1666616669,9.053203,1666616669,0.038855,1,50,0.0,1,0,0,0,OracleSource.Pyth(),True,"ListContainer: 
    0
    0
    0
    0
    0
    0",16.908308,0.0,3,27.475361,45.75764,1666616669,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,0.0,0.0,0.0,0,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",564,5482,2022-10-24 13:04:31.446962
BijpFghwkVuKrAiXwLYVXxC7bp8xF2tifzX5D7QF2XVW,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",0.0,10,0.0,0.0,0.0,0.0,0.01,0,66,5,1,0.0909,0.05,1.0,1.0,0,MarketStatus.Active(),ContractType.Perpetual(),ContractTier.Speculative(),"ListContainer: 
    0
    0
    0",EsvK7H4NqVSYSu4v2LFTyRFbg4b2wgFTB1C3P1EZm6UT,251911088,-12370973,18.316908,0.654233,419.781317933,267.840422597,1.4142,290.283931289,580.556727287,335.3124,61.529536,273.883203685,50.066,-61.314,-9.261782303,-1.986217697,-2711.655996,3244.82731,-2707.67075,3241.68226,298.5503,0.038807833,0.038807833,0.038807833,0.00010662,3.343296,1e-06,3.343295,2.525613,0.0,0.0,0.149271499,0.146573785,0.0,0.0,0.0,419.781317933,267.840422597,419.781317933,267.840422597,47.078001,47.147694,47.112847,55.696444,567,0.0,0.251715,1666616647,60,100000,1e-06,0.0001,0.0,3337.787184,3214.874195,0.0,1666616672,8.066706,1666616672,0.038855,1,50,0.0,1,0,0,0,OracleSource.Pyth(),True,"ListContainer: 
    0
    0
    0
    0
    0
    0",13.6403,0.0,3,27.017439,45.483233,1666616672,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,0.0,0.0,0.0,0,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",567,5510,2022-10-24 13:04:32.903213
BijpFghwkVuKrAiXwLYVXxC7bp8xF2tifzX5D7QF2XVW,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",0.0,10,0.0,0.0,0.0,0.0,0.01,0,67,5,1,0.0909,0.05,1.0,1.0,0,MarketStatus.Active(),ContractType.Perpetual(),ContractTier.Speculative(),"ListContainer: 
    0
    0
    0",EsvK7H4NqVSYSu4v2LFTyRFbg4b2wgFTB1C3P1EZm6UT,252393921,-12389906,18.011626,0.625561,419.943217933,267.737162531,1.4142,290.385861664,580.760584127,335.3124,61.529536,273.787066024,50.066,-61.4759,-9.279532367,-2.130367633,-2711.655996,3251.174499,-2707.67075,3248.035803,298.5503,0.038807833,0.038807833,0.038807833,0.00010662,3.34965,1e-06,3.349649,2.531967,0.0,0.0,0.149271499,0.146573785,0.0,0.0,0.0,419.943217933,267.737162531,419.943217933,267.737162531,46.81736,46.88473,46.851045,55.58686,571,0.0,0.258069,1666616647,60,100000,1e-06,0.0001,0.0,3344.063463,3219.441696,0.0,1666616674,7.854081,1666616674,0.038855,1,50,0.0,1,0,0,0,OracleSource.Pyth(),True,"ListContainer: 
    0
    0
    0
    0
    0
    0",14.7,0.0,2,26.717246,45.300089,1666616674,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,0.0,0.0,0.0,0,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",571,5547,2022-10-24 13:04:35.082848
BijpFghwkVuKrAiXwLYVXxC7bp8xF2tifzX5D7QF2XVW,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",0.0,10,0.0,0.0,0.0,0.0,0.01,0,68,5,1,0.0909,0.05,1.0,1.0,0,MarketStatus.Active(),ContractType.Perpetual(),ContractTier.Speculative(),"ListContainer: 
    0
    0
    0",EsvK7H4NqVSYSu4v2LFTyRFbg4b2wgFTB1C3P1EZm6UT,252907471,-12410027,17.811498,0.554905,420.115417933,267.627420452,1.4142,290.494276673,580.977409987,335.3124,61.529536,273.684886292,50.066,-61.6481,-9.298411861,-2.283688139,-2711.655996,3257.920125,-2707.67075,3254.788182,298.5503,0.038807833,0.038807833,0.038807833,0.00010662,3.356403,1e-06,3.356402,2.53872,0.0,0.0,0.149271499,0.146573785,0.0,0.0,0.0,420.115417933,267.627420452,420.115417933,267.627420452,46.69088,46.757127,46.724003,55.532333,574,0.0,0.264822,1666616647,60,100000,1e-06,0.0001,0.0,3350.777137,3225.299785,0.0,1666616675,7.622543,1666616675,0.038855,1,50,0.0,1,0,0,0,OracleSource.Pyth(),True,"ListContainer: 
    0
    0
    0
    0
    0
    0",17.4604,0.0,2,26.568817,45.208461,1666616675,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,0.0,0.0,0.0,0,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",574,5575,2022-10-24 13:04:36.569254
BijpFghwkVuKrAiXwLYVXxC7bp8xF2tifzX5D7QF2XVW,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",0.0,10,0.0,0.0,0.0,0.0,0.01,0,68,5,1,0.0909,0.05,1.0,1.0,0,MarketStatus.Active(),ContractType.Perpetual(),ContractTier.Speculative(),"ListContainer: 
    0
    0
    0",EsvK7H4NqVSYSu4v2LFTyRFbg4b2wgFTB1C3P1EZm6UT,252907471,-12410027,17.811498,0.554905,393.620434109,250.749238785,1.4142,271.759286694,543.508148703,314.1656,61.529536,256.815973393,50.1511,-61.6481,-9.298450865,-2.198549135,-2715.001888,3257.920125,-2711.015962,3254.788182,277.4035,0.038807833,0.038807833,0.038807833,0.00010662,3.356403,1e-06,3.356402,2.53872,0.0,0.0,0.149271499,0.146573785,0.0,0.0,0.0,393.620434109,250.749238785,393.62043411,250.749238785,46.69088,46.757127,46.724003,55.532333,574,0.0,0.264822,1666616647,60,100000,1e-06,0.0001,0.0,3350.777137,3225.299785,0.0,1666616675,7.622543,1666616675,0.038855,1,50,0.0,1,0,0,0,OracleSource.Pyth(),True,"ListContainer: 
    0
    0
    0
    0
    0
    0",17.4604,0.0,2,26.568817,45.208461,1666616675,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,0.0,0.0,0.0,0,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",578,5606,2022-10-24 13:04:38.119916
BijpFghwkVuKrAiXwLYVXxC7bp8xF2tifzX5D7QF2XVW,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",0.0,10,0.0,0.0,0.0,0.0,0.01,0,68,5,1,0.0909,0.05,1.0,1.0,0,MarketStatus.Active(),ContractType.Perpetual(),ContractTier.Speculative(),"ListContainer: 
    0
    0
    0",EsvK7H4NqVSYSu4v2LFTyRFbg4b2wgFTB1C3P1EZm6UT,252907471,-12410027,17.811498,0.554905,423.091073513,269.523011137,1.4142,292.598375511,585.185526948,337.6874,61.529536,275.579538825,50.1511,-61.6481,-9.298450865,-2.198549135,-2715.001888,3257.920125,-2711.015962,3254.788182,300.9253,0.038807833,0.038807833,0.038807833,0.00010662,3.356403,1e-06,3.356402,2.53872,0.0,0.0,0.149271499,0.146573785,0.0,0.0,0.0,423.091073513,269.523011137,423.091073514,269.523011137,46.69088,46.757127,46.724003,55.532333,574,0.0,0.264822,1666616647,60,100000,1e-06,0.0001,0.0,3350.777137,3225.299785,0.0,1666616675,7.622543,1666616675,0.038855,1,50,0.0,1,0,0,0,OracleSource.Pyth(),True,"ListContainer: 
    0
    0
    0
    0
    0
    0",17.4604,0.0,2,26.568817,45.208461,1666616675,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,0.0,0.0,0.0,0,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",583,5650,2022-10-24 13:04:40.734301
BijpFghwkVuKrAiXwLYVXxC7bp8xF2tifzX5D7QF2XVW,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",0.0,10,0.0,0.0,0.0,0.0,0.01,0,68,5,1,0.0909,0.05,1.0,1.0,0,MarketStatus.Active(),ContractType.Perpetual(),ContractTier.Speculative(),"ListContainer: 
    0
    0
    0",EsvK7H4NqVSYSu4v2LFTyRFbg4b2wgFTB1C3P1EZm6UT,252907471,-12410027,17.811498,0.554905,428.659620524,273.070360241,1.4142,296.535970625,593.060566131,342.1319,61.529536,279.12512046,50.1511,-61.6481,-9.298450865,-2.198549135,-2715.455896,3257.920125,-2711.015962,3254.788182,305.3698,0.038807833,0.038807833,0.038807833,0.00010662,3.356403,1e-06,3.356402,2.53872,0.0,0.0,0.149271499,0.146573785,0.0,0.0,0.0,428.659620524,273.070360241,428.659620525,273.070360241,46.69088,46.757127,46.724003,55.532333,574,0.0,0.264822,1666616647,60,100000,1e-06,0.0001,0.0,3350.777137,3225.299785,0.0,1666616675,7.622543,1666616675,0.038855,1,50,0.0,1,0,0,0,OracleSource.Pyth(),True,"ListContainer: 
    0
    0
    0
    0
    0
    0",17.4604,0.0,2,26.568817,45.208461,1666616675,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,0.0,0.0,0.0,0,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",586,5677,2022-10-24 13:04:42.188787
BijpFghwkVuKrAiXwLYVXxC7bp8xF2tifzX5D7QF2XVW,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",0.0,10,0.0,0.0,0.0,0.0,0.01,0,69,5,1,0.0909,0.05,1.0,1.0,0,MarketStatus.Active(),ContractType.Perpetual(),ContractTier.Speculative(),"ListContainer: 
    0
    0
    0",EsvK7H4NqVSYSu4v2LFTyRFbg4b2wgFTB1C3P1EZm6UT,260084819,-12689527,18.898288,0.517855,431.115220524,271.514971926,1.4142,298.085783469,596.160132367,342.1319,61.529536,277.673888229,50.1511,-64.1037,-9.562305542,-4.390294458,-2715.455896,3353.526743,-2711.015962,3350.490503,305.3698,0.038807833,0.038807833,0.038807833,0.00010662,3.452106,1e-06,3.452105,2.634423,0.0,0.0,0.149271499,0.146573785,0.0,0.0,0.0,431.115220524,271.514971926,431.115220524,271.514971926,45.816519,45.875037,45.845778,55.151161,589,0.0,0.360525,1666616647,60,100000,1e-06,0.0001,0.0,3446.207983,3314.730689,0.0,1666616682,7.527653,1666616682,0.038855,1,50,0.0,1,0,0,0,OracleSource.Pyth(),True,"ListContainer: 
    0
    0
    0
    0
    0
    0",18.898288,0.0,2,25.673922,44.594557,1666616682,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,0.0,0.0,0.0,0,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",589,5703,2022-10-24 13:04:43.653944
BijpFghwkVuKrAiXwLYVXxC7bp8xF2tifzX5D7QF2XVW,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",0.0,10,0.0,0.0,0.0,0.0,0.01,0,69,5,1,0.0909,0.05,1.0,1.0,0,MarketStatus.Active(),ContractType.Perpetual(),ContractTier.Speculative(),"ListContainer: 
    0
    0
    0",EsvK7H4NqVSYSu4v2LFTyRFbg4b2wgFTB1C3P1EZm6UT,260084819,-12689527,18.898288,0.517855,178.076575857,112.152051492,1.4142,119.158712073,238.312853218,141.3211,61.529536,118.516109067,52.6222,-64.1037,-9.562325243,-1.919174757,-2812.079601,3353.526743,-2807.639291,3350.490503,104.559,0.038807833,0.038807833,0.038807833,0.00010662,3.452106,1e-06,3.452105,2.634423,0.0,0.0,0.149271499,0.146573785,0.0,0.0,0.0,178.076575857,112.152051492,178.076575858,112.152051492,45.816519,45.875037,45.845778,55.151161,589,0.0,0.360525,1666616647,60,100000,1e-06,0.0001,0.0,3446.207983,3314.730689,0.0,1666616682,7.527653,1666616682,0.038855,1,50,0.0,1,0,0,0,OracleSource.Pyth(),True,"ListContainer: 
    0
    0
    0
    0
    0
    0",18.898288,0.0,2,25.673922,44.594557,1666616682,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,0.0,0.0,0.0,0,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",592,5730,2022-10-24 13:04:45.126342
